id,productTitle,brand,price,description,descriptionImg,size,category1,category2,imageURL,totalRank,categoryRank,ingredients,productURL,affiliate,createdAt,updatedAT,reviewURL,checco_brand,similarity_score
09E2778E09C911EE8D28581122B79FAA,ファンデーションブラシ 131,資生堂,,,,,美容グッズ・美容家電,メイクアップグッズ,,,36.0,,https://www.cosme.net/product/product_id/10007690/top,@COSME,2023-06-13 18:02:35,2023-06-13 18:02:35,,,
09FEFD1209C911EEAA94581122B79FAA,アイラッシュフィクサーEX552,D-UP(ディーアップ),1100.0,引っぱっても取れないほど強力な接着力が人気の”つけまつげ接着剤”。『フィクサーEX552』は目立たない透明タイプ。水・汗にも強いウォータープルーフで、つけまつげを1日中キープしてくれます。塗りやすい細筆タイプ。,,5ml,美容グッズ・美容家電,メイクアップグッズ,https://fitter.cosme.net/media/product/353/skuimg_909184.jpg?target=180x180,,37.0,,https://www.cosme.net/product/product_id/353658/top,@COSME,2023-06-13 18:02:35,2023-06-13 18:22:32,,,
0A13FE720A8B11EE8F609F6D2CD4AF3A,[박보검 PICK] 비오템 옴므 아쿠아파워 클렌져 125ml,비오템 옴므,46000.0,,,125ml,남성,스킨케어,https://image.oliveyoung.co.kr/uploads/images/goods/400/10/0000/0013/A00000013744402ko.jpg?l=ko,,,"글리세린, 정제수, 미리스틱애씨드, 스테아릭애씨드, 포타슘하이드록사이드, 팔미틱애씨드, 글리세릴스테아레이트에스이, 라우릭애씨드, 코코-글루코사이드, 글라이콜디스테아레이트, 향료, 피이지-14M, 디소듐이디티에이, p-아니식애씨드, 리날룰, 리모넨, 콩오일, 토코페롤, 멘톨, 마그네슘피씨에이, 징크피씨에이, 비트레오실라발효물, 카퍼피씨에이, 황색4호, 청색1호, 망가니즈글루코네이트",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137444&dispCatNo=100000100070007,OLIVEYOUNG,2023-06-14 17:11:18,2023-06-16 14:45:13,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137444&dispCatNo=100000100070007,,
0A13FE730A8B11EE8F609F6D2CD4AF3A,엠도씨 울트라 수분 크림 100ml,엠도씨,23000.0,,,100ml,남성,스킨케어,https://image.oliveyoung.co.kr/uploads/images/goods/400/10/0000/0013/A00000013716202ko.jpg?l=ko,,,"정제수,아이소헥사데칸,메틸프로판다이올,세테아릴에틸헥사노에이트,나이아신아마이드,에틸헥실팔미테이트,귀리커넬추출물,봉의꼬리추출물,아티초크잎추출물,당느릅나무뿌리추출물,줄맨드라미씨추출물,하이드로제네이티드레시틴,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,알지닌,소듐아크릴레이트코폴리머,카프릴릭/카프릭글리세라이즈,글리세린,알란토인,부틸렌글라이콜,다이포타슘글리시리제이트,아데노신,폴리쿼터늄-51,베타-글루칸 향료,1,2-헥산다이올,페녹시에탄올,에틸헥실글리세린",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137162&dispCatNo=100000100070007,OLIVEYOUNG,2023-06-14 17:11:18,2023-06-16 14:53:58,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137162&dispCatNo=100000100070007,,
0A13FE740A8B11EE8F609F6D2CD4AF3A,크리니크 포맨 맥시멈 하이드레이터 72-아워 오토-리플레니싱 하이드레이터,크리니크,45000.0,,,50ml,남성,스킨케어,https://image.oliveyoung.co.kr/uploads/images/goods/400/10/0000/0014/A00000014261802ko.jpg?l=ko,,,"정제수,다이메티콘,부틸렌글라이콜,글리세린,트라이실록세인,트레할로오스,수크로오스,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,하이드록시에틸우레아,녹차추출물,효모용해추출물,알로에베라잎수,흰무늬엉겅퀴추출물,만주자작나무껍질추출물,카페인,테르무스 테르모필루스발효물,팔미토일헥사펩타이드-12,마그네슘아스코빌포스페이트,소듐하이알루로네이트,토코페릴아세테이트,카프릴릴글라이콜,솔비톨,올레스-10,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,소듐폴리아스파테이트,사카라이드아이소머레이트,하이드로제네이티드레시틴,글리세릴폴리메타크릴레이트,피이지-8,트로메타민,헥실렌글라이콜,시트릭애씨드,디소듐이디티에이-카퍼,소듐시트레이트,다이소듐이디티에이,비에이치티,포타슘솔베이트,소듐벤조에이트,페녹시에탄올,녹색201호",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000142618&dispCatNo=100000100070007,OLIVEYOUNG,2023-06-14 17:11:18,2023-06-15 22:28:44,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000142618&dispCatNo=100000100070007,,
0A35F94609C911EE9D97581122B79FAA,ホットアイラッシュ・カーラー,ハリウッドアイズ,,,,,美容グッズ・美容家電,メイクアップグッズ,,,39.0,,https://www.cosme.net/product/product_id/2922879/top,@COSME,2023-06-13 18:02:36,2023-06-16 13:32:25,https://www.cosme.net/product/product_id/2922879/review/,,
0A425BEC0A8A11EE8F609F6D2CD4AF3A,더툴랩 223 아이 컨투어 아이 섀도우 브러쉬,더툴랩,31000.0,,,,미용소품,메이크업소품,https://image.oliveyoung.co.kr/uploads/images/goods/400/10/0000/0011/A00000011741902ko.jpg?l=ko,,,,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000117419&dispCatNo=100000100060001,OLIVEYOUNG,2023-06-14 17:04:08,2023-06-14 17:04:08,,,
0A781C480A8311EE8F609F6D2CD4AF3A,셀퓨전씨 포스트 알파 쿨링 패드 70매,셀퓨전씨,23000.0,,,70매 / 6.08 fl.oz. (180ml),더모 코스메틱,마스크팩,https://image.oliveyoung.co.kr/uploads/images/goods/400/10/0000/0016/A00000016720303ko.jpg?l=ko,,,"정제수, 메틸프로판다이올, 글리세린, 다이프로필렌글라이콜, 빙하수, 마트리카리아추출물, 피버퓨추출물, 프랑스해안송껍질추출물, 소듐하이알루로네이트, 판테놀, 베타인, 트레할로오스, 폴리글리세릴-10라우레이트, 잔탄검, 메틸다이아이소프로필프로피온아마이드, 카보머, 다이소듐이디티에이, 트로메타민, 알란토인, 부틸렌글라이콜, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 구아이아줄렌, 글리세릴폴리메타크릴레이트, 아세틸헥사펩타이드-8, 아스파틱애씨드, 1,2-헥산다이올, 하이드록시아세토페논",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000167203&dispCatNo=100000100080011,OLIVEYOUNG,2023-06-14 16:14:02,2023-06-16 00:23:15,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000167203&dispCatNo=100000100080011,,
0A781C4A0A8311EE8F609F6D2CD4AF3A,에스트라 에이시카365 소프트 진정 팩 패드 60매,에스트라,28000.0,,,60매,더모 코스메틱,마스크팩,https://image.oliveyoung.co.kr/uploads/images/goods/400/10/0000/0016/A00000016294809ko.jpg?l=ko,,,"정제수, 글리세린, 부틸렌글라이콜, 1,2-헥산다이올, 카프릴릭/카프릭트라이글리세라이드, 다이부틸아디페이트, 하이드로제네이티드레시틴, 알란토인, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 콜레스테롤, 프로판다이올, 에틸헥실글리세린, 마데카소사이드, 피토스테롤, 베타-글루칸, 토코페롤",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000162948&dispCatNo=100000100080011,OLIVEYOUNG,2023-06-14 16:14:03,2023-06-16 00:39:39,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000162948&dispCatNo=100000100080011,,
0A7DE1EE0A8511EE8F609F6D2CD4AF3A,멀블리스 웨딩프레그런스 바디워시 500ml 3종 택1,멀블리스,13000.0,,,500ml,바디케어,샤워/입욕,https://image.oliveyoung.co.kr/uploads/images/goods/400/10/0000/0013/A00000013033501ko.jpg?l=ko,,,"뮤지컬 인 런던-정제수, 소듐라우레스설페이트, 글리세린, 코카미도프로필베타인, 다이소듐코코암포다이아세테이트, 소듐클로라이드, 데실글루코사이드, 폴리쿼터늄-7, 구아바잎추출물, 장미꽃추출물, 녹차추출물, 꿀추출물, 세룰라타벚나무꽃추출물, 프렌치로즈꽃추출물, 에델바이스추출물, 마돈나백합꽃추출물, 나팔수선화추출물, 붉은토끼풀꽃추출물, 피이지-40하이드로제네이티드캐스터오일, 소듐벤조에이트, 피이지-120메틸글루코스디올리에이트, 시트릭애씨드, 다이소듐이디티에이, 향료, 부틸페닐메틸프로피오날, 리모넨, 리날룰, 알파-아이소메틸아이오논

나이트 뷰 인 프라하-정제수, 소듐라우레스설페이트, 글리세린, 코카미도프로필베타인, 다이소듐코코암포다이아세테이트, 소듐클로라이드, 데실글루코사이드, 폴리쿼터늄-7, 세이지잎추출물, 라벤더꽃추출물, 로즈마리추출물, 마트리카리아꽃추출물, 카멜그라스추출물, 쇠비름추출물, 프렌치로즈꽃추출물, 에델바이스추출물, 마돈나백합꽃추출물, 나팔수선화추출물, 붉은토끼풀꽃추출물, 피이지-40하이드로제네이티드캐스터오일, 소듐벤조에이트, 피이지-120메틸글루코스디올리에이트, 시트릭애씨드, 다이소듐이디티에이, 향료, 헥실신나몰, 부틸페닐메틸프로피오날, 리날룰

워킹 인 뉴욕-정제수, 소듐라우레스설페이트, 글리세린, 코카미도프로필베타인, 다이소듐코코암포다이아세테이트, 소듐클로라이드, 데실글루코사이드, 폴리쿼터늄-7, 복분자딸기열매추출물, 황금추출물, 구릿대뿌리추출물, 뽕나무껍질추출물, 연꽃추출물, 프렌치로즈꽃추출물, 에델바이스추출물, 마돈나백합꽃추출물, 나팔수선화추출물, 붉은토끼풀꽃추출물, 피이지-40하이드로제네이티드캐스터오일, 소듐벤조에이트, 피이지-120메틸글루코스디올리에이트, 시트릭애씨드, 다이소듐이디티에이, 향료, 리모넨",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000130335&dispCatNo=100000100030005,OLIVEYOUNG,2023-06-14 16:28:21,2023-06-16 01:35:06,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000130335&dispCatNo=100000100030005,,
0A7DE1EF0A8511EE8F609F6D2CD4AF3A,스노우버디 휘핑클렌져 파우더 200ml,스노우버디,15900.0,,,200ml,바디케어,샤워/입욕,https://image.oliveyoung.co.kr/uploads/images/goods/400/10/0000/0013/A00000013091401ko.jpg?l=ko,,,"정제수, 부탄, 프로판, 이소부탄, 라우릭애씨드, 디소듐코코암포디아세테이트, 미리스틱애씨드, 포타슘하이드록사이드, 소듐클로라이드, 팔미틱애씨드, 포타슘코코일글리시네이트, 스테아릭애씨드, 코코넛오일, 퀼라야껍질추출물, 글리세린, 부틸렌글라이콜, 코코-글루코사이드, 글리세릴카프릴레이트, 카프릴릴글라이콜, 소듐코코일이세치오네이트, 알란토인, 헥실렌글라이콜,
1,2-헥산디올, 아라키딕애씨드, 올레익애씨드, 시트릭애씨드, 디소듐이디티에이, 향료",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000130914&dispCatNo=100000100030005,OLIVEYOUNG,2023-06-14 16:28:22,2023-06-16 01:59:27,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000130914&dispCatNo=100000100030005,,
0A7DE1F00A8511EE8F609F6D2CD4AF3A,쿤달 슈가 바디스크럽 550g 3종 택1,쿤달,14900.0,,,550g,바디케어,샤워/입욕,https://image.oliveyoung.co.kr/uploads/images/goods/400/10/0000/0013/A00000013171441ko.jpg?l=ko,,,"수크로오스(46%), 글리세린, C12-14파레스-12, 실리카, 마카다미아씨추출물(10,560ppm), 향료(시트로넬올, 쿠마린, 제라니올, 하이드록시시트로넬알), 시어버터, 하이드록시아세토페논, 다이프로필렌글라이콜, 살구씨가루, 카프릴릴글라이콜, 폴리아크릴레이트크로스폴리머-6, 아보카도오일(1,000ppm), 1,2-헥산다이올, 정제수, 퀸즈랜드넛오일(마카다미아씨오일100ppm), 히비스커스꽃추출물,
부틸렌글라이콜, t-부틸알코올, 로우스위트블루베리추출물, 서양산딸기추출물, 아사이팜열매추출물, 빌베리열매추출물, 크랜베리추출물, 라즈베리추출물, 인디안구스베리추출물, 야생딸기잎추출물, 비치스트로베리추출물, 다이포타슘글리시리제이트, 석류추출물, 뽕나무열매추출물, 은행추출물, 무화과추출물",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000131714&dispCatNo=100000100030005,OLIVEYOUNG,2023-06-14 16:28:22,2023-06-16 02:24:27,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000131714&dispCatNo=100000100030005,,
0A7DE1F10A8511EE8F609F6D2CD4AF3A,그라펜 퍼퓸 매너 바디워시,그라펜,18000.0,,,250ml,바디케어,샤워/입욕,https://image.oliveyoung.co.kr/uploads/images/goods/400/10/0000/0013/A00000013180705ko.jpg?l=ko,,,"정제수, 소듐라우레스설페이트, C12-14파레스-12, 향료, 라우라마이드디이에이, 소듐클로라이드, 코카미도프로필베타인, 부틸렌글라이콜, 소듐벤조에이트, 멘톨, 라우레스-2, 소듐설페이트, 옥틸도데칸올, 1,2-헥산다이올, 다이소듐이디티에이, 시트릭애씨드,

다이프로필렌글라이콜, 폴리쿼터늄-7, 스페인감초뿌리추출물, 에우파토리아짚신나물추출물, 해바라기씨오일불검화물, 녹차추출물, 편백잎추출물, 에키움 플란타기네움씨오일, 악마의발톱뿌리추출물, 모하비유카뿌리추출물, 무환자추출물, 퀼라자껍질추출물, 소엽잎추출물,

비누풀추출물, 버지니아풍년화잎추출물, 풍선덩굴꽃/잎/덩굴추출물, 마트리카리아꽃추출물, 적색227호, 황색4호, 토코페롤, 벤질벤조에이트, 리날룰, 부틸페닐메틸프로피오날, 하이드록시시트로넬알, 벤질살리실레이트, 시트로넬올",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000131807&dispCatNo=100000100030005,OLIVEYOUNG,2023-06-14 16:28:22,2023-06-16 02:46:13,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000131807&dispCatNo=100000100030005,,
0A843F730A8411EE8F609F6D2CD4AF3A,롬앤 한올 픽스 마스카라,롬앤,16000.0,,,7.0g,메이크업,아이메이크업,https://image.oliveyoung.co.kr/uploads/images/goods/400/10/0000/0014/A00000014824610ko.jpg?l=ko,,,"아이소도데케인, 트라이메틸실록시실리케이트, 탤크, 세레신, 덱스트린팔미테이트, 마이크로크리스탈린왁스, 흑색산화철 (CI 77499), 다이스테아다이모늄헥토라이트, 폴리프로필실세스퀴옥세인, 프로필렌카보네이트, 덱스트린팔미테이트/에틸헥사노에이트, 폴리아이소부텐, 브이피/에이코신코폴리머, 실리카, 폴리메틸실세스퀴옥세인, 트라이에톡시카프릴릴실레인, 알루미늄다이스테아레이트, 글리세릴카프릴레이트, 정제수",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000148246&dispCatNo=100000100020007,OLIVEYOUNG,2023-06-14 16:21:12,2023-06-16 03:35:46,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000148246&dispCatNo=100000100020007,,
0AA27B3909BC11EEB729581122B79FAA,潤浸保湿フェイスクリーム,キュレル,,,,,スキンケア・基礎化粧品,乳液・美容液など,,,21.0,,https://www.cosme.net/product/product_id/293354/top,@COSME,2023-06-13 16:29:33,2023-06-16 14:54:56,https://www.cosme.net/product/product_id/293354/review/,,
0ABA4E4709BC11EE9B35581122B79FAA,ダブル セーラム EX,クラランス,12100.0,"リニューアル発売
厳選された植物エキスをフレッシュな状態で肌に届けるダブル フォーミュラを採用した、エイジングケア美容液。肌の保護膜に非常に近い黄金バランス(水分70％、油分30％)のため、肌への親和性に優れ、高い効果をもたらします。若々しく美しい肌を維持するために必要な必須5大機能である、再生・保護・栄養チャージ・酸素チャージ・水分チャージ。この必須5大機能を同時に活性化することで、あらゆる年齢に起こりうるエイジングサインに多角的にアプローチします。",,30ml/50ml/75ml,スキンケア・基礎化粧品,乳液・美容液など,https://fitter.cosme.net/media/product/10135/skuimg_682369.jpg?target=180x180,,22.0,,https://www.cosme.net/product/product_id/10135549/top,@COSME,2023-06-13 16:29:33,2023-06-13 18:23:08,,,
0B00833809BC11EEB8B0581122B79FAA,ブライトニング エマルジョン ＷＴ II,エリクシール,3520.0,"リニューアル発売
美白*＆エイジングケア**透明感とハリに満ちた「つや玉」続く肌へ。薬用美白乳液。透明感のカギは、肌がきれいに光を反射させること。美白有効成分配合のブライトリフレクト処方で、うるおいに満ちた、光をきれいに反射する肌に整え、透明感を与えます。さらに美容成分配合で、肌にふっくらとしたハリを与えます。乾燥による小ジワを目立たなくします(効能評価試験済み)。なめらかにうるおうしっとりタイプ。
*メラニンの生成を抑え、シミ・そばかすを防ぐ
**年齢に応じたうるおいケア",,110ml/130ml,スキンケア・基礎化粧品,乳液・美容液など,https://fitter.cosme.net/media/product/10233/skuimg-d_78104.jpg?target=180x180,,25.0,,https://www.cosme.net/product/product_id/10233134/top,@COSME,2023-06-13 16:29:33,2023-06-13 18:23:31,,,
0B5E4EFF09BC11EE93EA581122B79FAA,ザ・タイムR デイエッセンススティック,イプサ,3190.0,日中のカサつく肌をひと塗りでなめらかに整える、うるおい保湿成分配合のみずみずしいスティック状美容液。独自技術により、うるおい保湿成分を約65％配合し、多量の水分を集中的に補給することで、日中の角層収縮した乾燥肌をうるおいある肌へ整えます。また、ファウンデイションの上から使用でき、キメに落ち込んでいたファウンデイションが肌になじんでなめらかになり、その後のファウンデイションののりもアップします。,,9.5g,スキンケア・基礎化粧品,乳液・美容液など,https://fitter.cosme.net/media/product/10082/skuimg_677940.jpg?target=180x180,,29.0,,https://www.cosme.net/product/product_id/10082196/top,@COSME,2023-06-13 16:29:34,2023-06-13 18:24:21,,,
0BB395660A8711EE8F609F6D2CD4AF3A,로마 에센셜 컨디셔너&바디버터 355ml,로마,45000.0,,,355ml,헤어케어,샴푸/린스,https://image.oliveyoung.co.kr/uploads/images/goods/400/10/0000/0018/A00000018439701ko.jpg?l=ko,,,알로에베라잎즙@글리세린@세테아릴알코올@라우릴라우레이트@세틸필미테이트@코코넛오일@물@베헨트리모늄데토설페이트@프로판디올@바오밥씨오일@폴리쿼터늄-7@세트리모늄클로라이드@페퍼민트오일@클로페네신@트리헵타노인@카프릴릭/카프릭트리글리세라이드@판테놀@토코페롤@다이머다이리놀레일다이머다이리놀리에이트@구아하이드록시프로필트리모늄클로라이드@올리브오일@리모넨@하이드록시아세토페논@로즈마리잎추출물@울금뿌리추출물@캐모마일꽃추출물@타임잎추출물@아르니카꽃추출물@C13-15알칸@가수분해케일단백질@가수분해레몬단백질@가수분해당근단백질@리날룰@구연산@로즈마리잎추출물@레디시발효여과물@셀러리씨추출물,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000184397&dispCatNo=100000100040008,OLIVEYOUNG,2023-06-14 16:42:42,2023-06-16 03:45:13,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000184397&dispCatNo=100000100040008,,
0BB395670A8711EE8F609F6D2CD4AF3A,아도르 케라틴 LPP 퍼퓸 샴푸 350ml 3종 택1,아도르,19000.0,,,350ml,헤어케어,샴푸/린스,https://image.oliveyoung.co.kr/uploads/images/goods/400/10/0000/0018/A00000018448001ko.jpg?l=ko,,,"정제수, 코카미도프로필베타인, 다이소듐라우레스설포석시네이트, 라우라민옥사이드, 티이에이-코코일글루타메이트, 글리세린, 부틸렌글라이콜, 라우라마이드디이에이, 피이지-120메틸글루코스디올리에이트, 소듐클로라이드, 소듐벤조에이트, 피이지-7글리세릴코코에이트, 피피지-3카프릴릴에터, 시트릭애씨드, 폴리쿼터늄-10, 베타인, 키토산, 1,2-헥산다이올, 하이드롤라이즈드밀단백질, 하이드롤라이즈드콩단백질, 하이드롤라이즈드옥수수단백질, 에틸헥실글리세린, 하이드롤라이즈드실크, 하이드록시아세토페논, 소듐하이알루로네이트, 트레할로오스, 다이프로필렌글라이콜, 제인, 아르간커넬오일, 아보카도오일, 동백나무씨오일, 호호바씨오일, 하이드롤라이즈드케라틴(25ppm), 펜틸렌글라이콜, 황색4호, 적색227호, 청색1호, 향료, 리모넨",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000184480&dispCatNo=100000100040008,OLIVEYOUNG,2023-06-14 16:42:43,2023-06-16 04:08:08,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000184480&dispCatNo=100000100040008,,
0BB395680A8711EE8F609F6D2CD4AF3A,[NEW] 헤드스파7 프레쉬 앰플 샴푸 500ml(샴트리:샴푸+트리트먼트),헤드스파7,26000.0,,,500ml,헤어케어,샴푸/린스,https://image.oliveyoung.co.kr/uploads/images/goods/400/10/0000/0018/A00000018476402ko.jpg?l=ko,,,"정제수, 소듐C14-16올레핀설포네이트, 다이소듐라우레스설포석시네이트, 코카미도프로필베타인, 코카마이드미파, 멘톨, 글리세린, 하이드록시에틸우레아, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 1,2-헥산다이올, 펜틸렌글라이콜, 옥틸도데칸올, 하이드로제네이티드레시틴, 세라마이드엔피, 카프릴릴글라이콜, 동백나무씨오일, 포도씨오일, 마카다미아씨오일, 녹차씨오일, 아르간커넬오일, 아보카도오일, 쌀겨오일, 유칼립투스잎오일, 부틸렌글라이콜, 귀리단백질추출물, 하이드롤라이즈드귀리단백질, 밀단백질, 하이드롤라이즈드밀단백질, 스위트아몬드단백질, 하이드롤라이즈드스위트아몬드단백질, 하이드롤라이즈드루핀단백질, 하이드롤라이즈드소이단백질, 하이드롤라이즈드완두콩단백질, 하이드롤라이즈드참깨단백질, 대왕송잎추출물, 당느릅나무뿌리추출물, 달맞이꽃추출물, 칡뿌리추출물, 병풀추출물, 호장근뿌리추출물, 황금추출물, 녹차추출물, 다이포타슘글리시리제이트, 마트리카리아꽃추출물, 로즈마리잎추출물, 글루코놀락톤, 우레아, 알로에베라잎추출물, 밤부사 불가리스수액추출물, 갈락토미세스발효여과물, 알로에베라잎즙, 빙하수, 에틸헥실글리세린, 탄산수, 오이추출물, 백미꽃추출물, 양배추추출물, 동백나무씨추출물, 동백나무꽃추출물, 클로로필린-카퍼컴플렉스, 페퍼민트오일, 티트리잎오일, 소듐클로라이드, 시트릭애씨드, 구아하이드록시프로필트라이모늄클로라이드, 다이프로필렌글라이콜, 덱스판테놀, 살리실릭애씨드, 나이아신아마이드, 폴리쿼터늄-7, 소듐벤조에이트, 다이소듐이디티에이, 향료, 벤질살리실레이트, 리모넨, 헥실신남알, 리날룰",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000184764&dispCatNo=100000100040008,OLIVEYOUNG,2023-06-14 16:42:43,2023-06-16 04:33:27,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000184764&dispCatNo=100000100040008,,
0CDF6DB209BD11EE8925581122B79FAA,メルティング パウダー ブラッシュ,SUQQU(スック),6050.0,新技術「メルティングパウダー処方」の採用により、これまでは難しかった※オイルの高配合や、新たな原料構成による新フォーミュラのチークを実現したパウダーブラッシュ 。パウダーでありながら、大人の肌に自然になじむ“ 新湿感”で、じんわり艶をにじませ、透明度を感じる頬に。※ SUQQUにおいて,,5g,メイクアップ,チーク,https://fitter.cosme.net/media/product/10217/skuimg_860406.jpg?target=180x180,,13.0,,https://www.cosme.net/product/product_id/10217231/top,@COSME,2023-06-13 16:36:46,2023-06-13 18:24:50,,,
0CF707F909BD11EEB004581122B79FAA,クリームチーク,キャンメイク,,,,,メイクアップ,チーク,,,14.0,,https://www.cosme.net/product/product_id/2948479/top,@COSME,2023-06-13 16:36:46,2023-06-13 17:46:16,,,
0D1457330A8811EE8F609F6D2CD4AF3A,이지엔 푸딩헤어컬러 3.1G 다크그레이,이지엔,16000.0,,,1제:70ml * 2제: 70ml,헤어케어,염색약/펌,https://image.oliveyoung.co.kr/uploads/images/goods/400/10/0000/0018/A00000018569101ko.jpg?l=ko,,,"[제1제(염모제) :70ml]
정제수, C12-14알케스-3, 아이소프로필알코올, 올레일알코올, 올레익애씨드, 변성알코올, 에탄올아민, 귀리단백질추출물, 리놀레익애씨드, 황산톨루엔-2,5-디아민, 부틸렌글라이콜, 프로필렌글라이콜, 소듐설파이트, 팔미틱애씨드, 소듐아스코베이트, 레조시놀, 라우릭애씨드, 스테아트라이모늄클로라이드, 스테아릭애씨드, 다이소듐이디티에이, 세트리모늄클로라이드, 1,2-헥산다이올, 염산2,4-디아미노페녹시에탄올, p-아미노페놀, m-아미노페놀, 카프릭애씨드, 미리스틱애씨드, 포도추출물, 2,6-디아미노피리딘, 아라키딕애씨드, 토마토추출물, 오렌지추출물, 망고추출물, 아보카도열매추출물, 로우스위트블루베리추출물, 양까막까치밥나무열매추출물, 에틸헥실글리세린, 향료, 헥실신남알, 리날룰

[제2제(산화제) :70ml]
정제수, 하이드로젠퍼옥사이드, 라우레스-20, 폴리쿼터늄-6, 소듐스타네이트, 포스포릭애씨드, 테트라소듐파이로포스페이트, 부틸렌글라이콜, 글라이신, 세린, 글루타믹애씨드, 아스파틱애씨드, 류신, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 발린, 트레오닌, 프롤린, 아이소류신, 히스티딘, 메티오닌, 시스테인",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000185691&dispCatNo=100000100040010,OLIVEYOUNG,2023-06-14 16:49:54,2023-06-16 05:34:12,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000185691&dispCatNo=100000100040010,,
0D36DC7209C811EE8DD6581122B79FAA,シュープリーム プラス YP クリーム,エスティ ローダー,12650.0,パワフルなリフトアップ感と輪郭をくっきりとした印象に導く、極めて軽やかなテクスチャーのクリーム。アジア人女性のために開発、テストされています。新たな独自成分ハイビスカス-8 エキス、エスティローダー独自のモリンガ エキスを採用。肌のハリ、密度、弾力を大きく改善し、毛穴や小ジワ、シワが目立たなく整い、よりリフトアップした印象へと導きます。肌は、より強く、明るく、たっぷりとうるおい、すこやかに輝きます。全ての肌タイプの方にお使いいただけます。,,50ml,ボディケア・オーラルケア,スペシャルボディケア・パーツ,https://fitter.cosme.net/media/product/10217/skuimg-d_48189.jpg?target=180x180,,31.0,,https://www.cosme.net/product/product_id/10217029/top,@COSME,2023-06-13 17:55:31,2023-06-13 18:25:17,,,
0D50DCB40A8011EE8F609F6D2CD4AF3A,디오디너리 아스코빌 테트라이소팔미테이트 솔루션 20% 인 비타민 F,디오디너리,24700.0,,,30ml,스킨케어,에센스/크림,https://image.oliveyoung.co.kr/uploads/images/goods/400/10/0000/0014/A00000014132402ko.jpg?l=ko,,,"코코넛알칸, 테트라헥실데실아스코베이트, 에틸리놀리에이트, 코코-카프릴레이트/카프레이트, 호호바씨오일, 토마토추출물, 스쿠알란",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000141324&dispCatNo=100000100010009,OLIVEYOUNG,2023-06-14 15:52:39,2023-06-16 06:15:52,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000141324&dispCatNo=100000100010009,,
